model_id,index,front,nmaterials,minPoint,maxPoint,aligned.dims,,variantIds
s__688,2241,"0,0,1",1,"-0.55, 0.0, -0.55","0.55, 0.74, 0.55","110.0, 74.0, 110.0",,
s__689,2242,"0,0,1",3,"-0.295, 0.0, -0.39","0.295, 0.73, 0.39","58.999996, 73.0, 78.0",,
s__690,2243,"0,0,1",1,"-0.775, 0.0, -0.435","0.775, 0.74, 0.435","155.0, 74.0, 87.0",,
s__691,2244,"0,0,1",3,"-0.525, 0.0, -0.525","0.525, 0.73, 0.525","104.99999, 73.0, 104.99999",,
s__692,2245,"0,0,1",3,"-0.725, 0.0, -0.254999","0.725, 0.87, 0.254999","145.0, 87.0, 50.9998",,
s__693,2246,"0,0,1",2,"-0.725, -2.9802322E-8, -0.255001","0.725, 0.45, 0.255001","145.0, 45.000004, 51.0002",,
s__694,2247,"0,0,1",3,"-1.2, 0.0, -0.2","1.2, 2.02, 0.2","240.00002, 202.0, 40.0",,
s__695,2248,"0,0,1",3,"-0.59, 4.427433E-4, -0.21","0.59, 0.51, 0.21","117.99999, 50.955723, 42.0",,
s__696,2249,"0,0,1",3,"-0.24, 0.0, -0.3","0.24, 0.74, 0.3","48.0, 74.0, 60.000004",,
s__697,2250,"0,0,1",1,"-0.58, 0.0, -0.58","0.58, 0.74, 0.58","116.0, 74.0, 116.0",,
s__698,2251,"0,0,1",1,"-0.595, 0.0, -0.37","0.595, 0.74, 0.37","119.00001, 74.0, 74.0",,
s__699,2252,"0,0,1",2,"-0.4, -5.9604645E-8, -0.175","0.4, 0.37, 0.175","80.0, 37.000008, 35.0",,
s__700,2253,"0,0,1",3,"-0.6, 0.0, -0.19999999","0.6, 1.29, 0.18","120.00001, 129.0, 38.0",,
s__701,2254,"0,0,1",1,"-0.925, 0.0, -0.195","0.925, 1.49, 0.195","185.0, 149.0, 39.0",,
s__702,2255,"0,0,1",1,"-0.75, 0.0, -0.24","0.75, 0.41, 0.24","150.0, 41.0, 48.0",,
s__703,2256,"0,0,1",3,"-0.79, 0.0, -0.2","0.79, 0.33, 0.2","158.0, 33.0, 40.0",,
s__704,2257,"0,0,1",4,"-0.47, 0.0, -0.275","0.47, 0.481332, 0.275","94.0, 48.1332, 55.0",,
s__705,2258,"0,0,1",2,"-0.745, 0.0, -0.275","0.745, 0.35, 0.275","149.0, 35.0, 55.0",,
s__706,2259,"0,0,1",2,"-0.9, 0.0018117428, -0.2","0.9, 0.65, 0.2","180.0, 64.818825, 40.0",,
s__707,2260,"0,0,1",3,"-0.9, 0.0, -0.19999999","0.9, 0.39, 0.19999999","180.0, 39.0, 40.0",,
s__708,2261,"0,0,1",2,"-0.15, 0.01999998, -0.13","0.15, 1.14, 0.13","30.000002, 112.0, 26.0",,
s__709,2262,"0,0,1",2,"-0.135, 0.0, -0.135","0.135, 1.79, 0.135","27.000002, 179.0, 27.000002",,
s__710,2263,"0,0,1",2,"-0.155, 0.0, -0.155","0.155, 1.16, 0.155","31.0, 116.0, 31.0",,
s__711,2264,"0,0,1",2,"-0.365071, 0.0, -1.175","0.36498302, 2.35119, 1.175","73.0054, 235.119, 235.0",,
s__712,2265,"0,0,1",2,"-0.13, 0.0, -0.495279","0.13, 1.56721, 0.49473697","26.0, 156.721, 99.0016",,
s__713,2266,"0,0,1",2,"-0.19002098, 0.0, -0.205","0.19, 1.8, 0.205","38.002098, 180.0, 41.0",,
s__714,2267,"0,0,1",4,"-0.75, 0.0, -0.38","0.75, 1.05, 0.38","150.0, 105.0, 76.0",,
s__715,2268,"0,0,1",2,"-0.6, 0.0, -0.3","0.6, 0.75, 0.3","120.00001, 75.0, 60.000004",,
s__716,2269,"0,0,1",1,"-0.6, 0.0, -0.35","0.6, 0.73, 0.35","120.00001, 73.0, 70.0",,
s__717,2270,"0,0,1",1,"-0.45, 0.0, -0.45","0.45, 0.74, 0.45","90.0, 74.0, 90.0",,
s__718,2271,"0,0,1",1,"-0.175, 0.0, -0.185","0.175, 0.555, 0.185","35.0, 55.5, 37.0",,
s__719,2272,"0,0,1",5,"-0.6, 0.0, -0.3","0.6, 0.74, 0.3","120.00001, 74.0, 60.000004",,
s__720,2273,"0,0,1",2,"-0.75, 0.0, -0.375","0.75, 0.75, 0.375","150.0, 75.0, 75.0",,
s__721,2274,"0,0,1",4,"-0.6, -5.9604645E-8, -0.3","0.6, 0.74, 0.3","120.00001, 74.00001, 60.000004",,
s__722,2275,"0,0,1",5,"-0.495, 0.0, -0.3","0.495, 1.32, 0.28399998","99.0, 132.0, 58.4",,
s__723,2276,"0,0,1",2,"-0.445, 0.0, -0.15","0.445, 1.27, 0.170003","89.0, 127.0, 32.0003",,
s__724,2277,"0,0,1",1,"-0.199999, 0.0, -0.199999","0.199999, 0.45, 0.199999","39.9998, 45.0, 39.9998",,
s__725,2278,"0,0,1",2,"-0.17, 0.0, -0.17","0.17, 0.47, 0.17","34.0, 47.0, 34.0",,
s__726,2279,"0,0,1",1,"-0.2, -8.940697E-8, -0.15","0.2, 0.45, 0.15","40.0, 45.000008, 30.000002",,
s__727,2280,"0,0,1",2,"-0.165, 0.0, -0.165","0.165, 0.45, 0.165","33.0, 45.0, 33.0",,
s__728,2281,"0,0,1",2,"-0.215, 0.0, -0.23","0.215, 1.45244, 0.23","43.0, 145.244, 46.0",,
s__729,2282,"0,0,1",2,"-0.495, 0.0, -0.23","0.495, 1.51118, 0.23","99.0, 151.11801, 46.0",,
s__730,2283,"0,0,1",2,"-0.215, 0.0, -0.245","0.215, 1.7, 0.245","43.0, 170.0, 49.0",,
s__731,2284,"0,0,1",2,"-0.23, 2.3841858E-7, -0.23","0.23, 1.28052, 0.23","46.0, 128.05197, 46.0",,
s__732,2285,"0,0,1",4,"-0.225, 0.0, -0.225","0.225, 1.91505, 0.225","45.0, 191.505, 45.0",,
s__733,2286,"0,0,1",4,"-0.555, 0.0, -0.255","0.555, 1.5187, 0.255","111.0, 151.87, 51.0",,
s__734,2287,"0,0,1",4,"-0.74, 0.0, -0.365043","0.74, 0.71, 0.365042","148.0, 71.0, 73.0085",,
s__735,2288,"0,0,1",1,"-0.37, 0.0, -0.37","0.37, 0.75, 0.37","74.0, 75.0, 74.0",,
s__736,2289,"0,0,1",1,"-1.05, -1.7881393E-7, -0.525","1.05, 0.74, 0.525","209.99998, 74.000015, 104.99999",,
s__737,2290,"0,0,1",1,"-0.735, -1.7881393E-7, -0.475","0.735, 0.74, 0.475","147.0, 74.000015, 95.0",,
s__738,2291,"0,0,1",2,"-0.625, 0.0, -0.375","0.625, 0.74, 0.375","125.0, 74.0, 75.0",,
s__739,2292,"0,0,1",1,"-0.6, 0.0, -0.375","0.6, 0.73, 0.375","120.00001, 73.0, 75.0",,
s__740,2293,"0,0,1",4,"-0.295, -5.9604645E-8, -0.39","0.295, 0.74, 0.39","58.999996, 74.0, 78.0",,
s__741,2294,"0,0,1",4,"-0.65, 0.0, -0.35","0.65, 0.74, 0.35","130.0, 74.0, 70.0",,
s__742,2295,"0,0,1",3,"-0.115, 0.0, -0.155","0.115, 0.482941, 0.15515599","23.0, 48.2941, 31.0156",,
s__743,2296,"0,0,1",3,"-0.135, 1.5592575E-4, -0.230216","0.135, 0.503811, 0.23000002","27.000002, 50.365513, 46.0216",,
s__744,2297,"0,0,1",1,"-0.075, 0.0, -0.14002699","0.075, 0.419374, 0.139651","15.000001, 41.9374, 27.9678",,
s__745,2298,"0,0,1",2,"-0.0699201, 2.374649E-4, -0.17013","0.0699201, 0.42, 0.17","13.98402, 41.976254, 34.013",,
s__746,2299,"0,0,1",2,"-0.655, 0.0, -0.220001","0.655, 0.8, 0.220001","131.0, 80.0, 44.0002",,
s__747,2300,"0,0,1",2,"-0.245, 0.0, -0.220001","0.245, 1.8, 0.220001","49.0, 180.0, 44.0002",,
s__748,2301,"0,0,1",2,"-0.815, -5.9604645E-8, -0.24","0.815, 0.9, 0.24","163.0, 90.00001, 48.0",,
s__749,2302,"0,0,1",3,"-0.245, -1.1920929E-7, -0.14","0.245, 1.35, 0.14","49.0, 135.0, 28.0",,
s__750,2303,"0,0,1",3,"-0.245, -5.9604645E-8, -0.14","0.245, 0.93, 0.14","49.0, 93.00001, 28.0",,
s__751,2304,"0,0,1",1,"-0.255, 0.0, -0.095001","0.255, 1.14037, 0.09500091","51.0, 114.037, 19.00019",,
s__752,2305,"0,0,1",2,"-0.48, 0.0, -0.085","0.48, 0.9, 0.085","96.0, 90.0, 17.0",,
s__753,2306,"0,0,1",2,"-0.395, 0.0, -0.145","0.395, 1.48, 0.145","79.0, 148.0, 29.0",,
s__754,2307,"0,0,1",2,"-0.245, 0.0, -0.099999994","0.245, 1.53, 0.099999994","49.0, 153.0, 20.0",,
s__755,2308,"0,0,1",2,"-0.245, 0.0, -0.11051901","0.245, 1.37, 0.119481","49.0, 137.0, 23.000002",,
s__756,2309,"0,0,1",5,"-0.48, 0.0, -0.21","0.48, 2.15, 0.21","96.0, 215.00002, 42.0",,
s__757,2310,"0,0,1",1,"-0.45, 0.0, -0.185","0.45, 1.97, 0.185","90.0, 197.0, 37.0",,
s__758,2311,"0,0,1",1,"-0.245, 0.0, -0.185","0.245, 1.97, 0.185","49.0, 197.0, 37.0",,
s__759,2312,"0,0,1",2,"-0.145, 3.2004714E-4, -0.05","0.145, 0.10032, 0.05","29.0, 9.999995, 10.0",,
s__760,2313,"0,0,1",2,"-0.05, -1.8790364E-5, -0.05","0.05, 0.177435, 0.05","10.0, 17.745378, 10.0",,
s__761,2314,"0,0,1",1,"-0.04, -3.7252903E-9, -0.075","0.04, 0.06, 0.074984595","8.0, 6.0000005, 14.998461",,
s__762,2315,"0,0,1",3,"-0.06, 9.786189E-4, -0.10000001","0.06, 0.25129, 0.09999989","12.0, 25.03114, 19.999989",,
s__763,2316,"0,0,1",2,"-0.119988, 0.0, -0.125","0.119988, 0.34, 0.12498799","23.9976, 34.0, 24.9988",,
s__764,2317,"0,0,1",2,"-0.0747575, 0.0, -0.23498","0.0747575, 0.498703, 0.235","14.9515, 49.8703, 46.998",,
s__765,2318,"0,0,1",2,"-0.1, 0.0, -0.2","0.1, 0.38, 0.2","20.0, 38.0, 40.0",,
s__766,2319,"0,0,1",2,"-0.0797677, 0.0, -0.21","0.0797677, 0.477094, 0.21","15.953539, 47.7094, 42.0",,
s__767,2320,"0,0,1",2,"-0.0799221, -1.7499924E-4, -0.284438","0.0799221, 0.58014, 0.285204","15.984421, 58.031498, 56.964203",,
s__768,2321,"0,0,1",2,"-0.1, 0.0, -0.2","0.1, 1.24, 0.2","20.0, 124.0, 40.0",,
s__769,2322,"0,0,1",2,"-0.22, 0.0, -0.27500004","0.22, 0.999747, 0.274561","44.0, 99.9747, 54.9561",,
s__770,2323,"0,0,1",2,"-0.205, 0.0, -0.25","0.205, 0.949609, 0.25","41.0, 94.9609, 50.0",,
s__771,2324,"0,0,1",1,"-0.290032, 0.0, -0.29","0.290032, 0.972345, 0.29","58.0064, 97.2345, 58.0",,
s__772,2325,"0,0,1",1,"-0.26, 0.0, -0.23","0.26, 0.76, 0.23","52.0, 76.0, 46.0",,
s__773,2326,"0,0,1",3,"-0.275008, 4.249811E-5, -0.280071","0.275008, 0.817756, 0.28","55.0016, 81.77135, 56.0071",,
s__774,2327,"0,0,1",1,"-0.22, 0.0, -0.239762","0.22, 1.03, 0.24","44.0, 103.0, 47.9762",,
s__775,2328,"0,0,1",1,"-0.2, 0.0, -0.14","0.2, 1.06, 0.14","40.0, 105.99999, 28.0",,
s__776,2329,"0,0,1",1,"-0.4, 0.0, -0.14","0.4, 1.06, 0.14","80.0, 105.99999, 28.0",,
s__777,2330,"0,0,1",2,"-0.4, 0.0, -0.13999999","0.4, 2.37, 0.140001","80.0, 236.99998, 28.0001",,
s__778,2331,"0,0,1",2,"-0.4, 0.0, -0.13999999","0.4, 2.02, 0.140001","80.0, 202.0, 28.0001",,
s__779,2332,"0,0,1",3,"-0.6, 0.0, -0.2","0.6, 0.74, 0.2","120.00001, 74.0, 40.0",,
s__780,2333,"0,0,1",2,"-0.6, 0.0, -0.2","0.6, 0.64, 0.2","120.00001, 64.0, 40.0",,
s__781,2334,"0,0,1",3,"-0.3, 0.0, -0.19999999","0.3, 0.64, 0.19999999","60.000004, 64.0, 40.0",,
s__782,2335,"0,0,1",1,"-0.2, 0.0, -0.14","0.2, 2.02, 0.14","40.0, 202.0, 28.0",,
s__783,2336,"0,0,1",1,"-0.4, 0.0, -0.14","0.4, 2.02, 0.14","80.0, 202.0, 28.0",,
s__784,2337,"0,0,1",1,"-0.15, 0.0, -0.14","0.15, 1.9, 0.14","30.000002, 190.0, 28.0",,
s__785,2338,"0,0,1",2,"-0.54, 0.0, -0.25","0.54, 1.3, 0.25","108.00001, 130.0, 50.0",,
s__786,2339,"0,0,1",2,"-0.27, 0.0, -0.19","0.27, 0.66, 0.19","54.000004, 66.0, 38.0",,
s__787,2340,"0,0,1",2,"-0.54, 0.0, -0.25","0.54, 0.95, 0.25","108.00001, 95.0, 50.0",,
s__788,2341,"0,0,1",2,"-0.285, 0.0, -0.195","0.285, 1.3, 0.195","57.0, 130.0, 39.0",,
s__789,2342,"0,0,1",5,"-0.745016, 0.0, -0.2414","0.745, 0.90764, 0.2486","149.00159, 90.764, 49.0",,
s__790,2343,"0,0,1",1,"-0.925, 0.0, -0.195","0.925, 1.85, 0.195","185.0, 185.0, 39.0",,
s__791,2344,"0,0,1",1,"-0.22, 0.0, -0.195","0.22, 1.85, 0.195","44.0, 185.0, 39.0",,
s__792,2345,"0,0,1",2,"-0.22, 0.0, -0.20499998","0.22, 1.85, 0.20499998","44.0, 185.0, 41.0",,
s__793,2346,"0,0,1",1,"-0.395, 0.0, -0.195","0.395, 0.79, 0.195","79.0, 79.0, 39.0",,
s__794,2347,"0,0,1",2,"-0.395, 0.0, -0.20499998","0.395, 0.79, 0.20499998","79.0, 79.0, 41.0",,
s__795,2348,"0,0,1",1,"-0.395, 0.0, -0.195","0.395, 1.49, 0.195","79.0, 149.0, 39.0",,
s__796,2349,"0,0,1",2,"-0.745, 0.0, -0.20499998","0.745, 1.49, 0.20499998","149.0, 149.0, 41.0",,
s__797,2350,"0,0,1",2,"-0.1, 0.0, -0.1","0.1, 0.817062, 0.1","20.0, 81.7062, 20.0",,
s__798,2351,"0,0,1",2,"-0.175, 0.0, -0.175","0.175, 0.52, 0.175","35.0, 52.000004, 35.0",,
s__799,2352,"0,0,1",3,"-0.154982, 0.0, -0.154982","0.154982, 0.67834, 0.154982","30.9964, 67.834, 30.9964",,
s__800,2353,"0,0,1",3,"-0.0998042, 0.0, -0.0999793","0.0998039, 0.399384, 0.09998311","19.960812, 39.9384, 19.996239",,
s__801,2354,"0,0,1",2,"-0.095, 0.0, -0.095","0.095, 0.48, 0.095","19.0, 48.0, 19.0",,
s__802,2355,"0,0,1",1,"-0.245, -4.172325E-7, -0.25","0.245, 0.779583, 0.25","49.0, 77.95834, 50.0",,
s__803,2356,"0,0,1",1,"-0.295, -1.1920929E-7, -0.275","0.295, 0.717807, 0.275","58.999996, 71.78071, 55.0",,
s__804,2357,"0,0,1",3,"-0.24, 0.0, -0.245","0.24, 0.83046, 0.245","48.0, 83.046, 49.0",,
s__805,2358,"0,0,1",1,"-0.26, -0.0061759353, -0.255","0.26, 0.812265, 0.255","52.0, 81.8441, 51.0",,
s__806,2359,"0,0,1",2,"-0.77, 0.0, -0.395","0.77, 1.49, 0.395","154.0, 149.0, 79.0",,
s__807,2360,"0,0,1",2,"-0.23, -5.9604645E-8, -0.230003","0.23, 0.776986, 0.23000002","46.0, 77.69861, 46.000298",,
s__808,2361,"0,0,1",1,"-0.245, 0.0, -0.26","0.245, 0.915951, 0.26","49.0, 91.5951, 52.0",,
s__809,2362,"0,0,1",1,"-0.21, 0.0, -0.245","0.21, 0.9, 0.245","42.0, 90.0, 49.0",,
s__810,2363,"0,0,1",1,"-0.31, 0.0, -0.16","0.31, 0.700169, 0.16","62.0, 70.0169, 32.0",,
s__811,2364,"0,0,1",3,"-0.41, 0.0, -0.425","0.41, 1.10007, 0.425","82.0, 110.007, 85.0",,
s__812,2365,"0,0,1",3,"-0.35, -2.9802322E-8, -0.335001","0.35, 0.390385, 0.33499897","70.0, 39.0385, 67.0",,
s__813,2366,"0,0,1",2,"-0.335, 0.0, -0.365","0.335, 0.704035, 0.365","67.0, 70.403496, 73.0",,
s__814,2367,"0,0,1",2,"-0.39, 0.0, -0.395","0.39, 0.881865, 0.395","78.0, 88.1865, 79.0",,
s__815,2368,"0,0,1",3,"-0.43, 0.0, -0.485","0.43, 1.01455, 0.485","86.0, 101.454994, 97.0",,
s__816,2369,"0,0,1",2,"-0.45, 0.0, -0.475","0.45, 0.91676, 0.475","90.0, 91.676, 95.0",,
s__817,2370,"0,0,1",2,"-0.55, 0.0, -0.460152","0.55, 0.934243, 0.46","110.0, 93.4243, 92.0152",,
s__818,2371,"0,0,1",6,"-0.33, 0.0, -0.33999997","0.33, 0.723065, 0.33999997","66.0, 72.3065, 68.0",,
s__819,2372,"0,0,1",3,"-0.23, -5.055666E-4, -0.19","0.23, 0.536888, 0.19","46.0, 53.73936, 38.0",,
s__820,2373,"0,0,1",4,"-0.235, 0.0, -0.3","0.235, 0.704293, 0.3","47.0, 70.4293, 60.000004",,
s__821,2374,"0,0,1",3,"-0.32, 0.0, -0.4","0.32, 1.11805, 0.4","64.0, 111.805, 80.0",,
s__822,2375,"0,0,1",4,"-0.32, -3.131628E-4, -0.375","0.32, 0.745875, 0.375","64.0, 74.61882, 75.0",,
s__823,2376,"0,0,1",2,"-0.14, 0.0, -0.145","0.14, 0.55, 0.145","28.0, 55.0, 29.0",,
s__824,2377,"0,0,1",1,"-0.135, 0.0, -0.145","0.135, 0.5715, 0.145","27.000002, 57.15, 29.0",,
s__825,2378,"0,0,1",2,"-0.355, -8.34465E-7, -0.375219","0.355, 0.782012, 0.374781","71.0, 78.20129, 75.0",,
s__826,2379,"0,0,1",4,"-0.25, 6.556511E-7, -0.29","0.25, 0.871217, 0.29","50.0, 87.121635, 58.0",,
s__827,2380,"0,0,1",2,"-0.185, 1.6874075E-4, -0.345","0.185, 0.582683, 0.345","37.0, 58.25143, 69.0",,
s__828,2381,"0,0,1",3,"-0.51, 0.0, -0.245","0.51, 1.03, 0.28100002","102.0, 103.0, 52.6",,
s__829,2382,"0,0,1",3,"-0.51, 0.0, -0.245","0.51, 0.945, 0.245","102.0, 94.5, 49.0",,
s__830,2383,"0,0,1",3,"-0.615, -0.0015000105, -0.28","0.615, 1.155, 0.28","123.0, 115.65, 56.0",,
s__831,2384,"0,0,1",2,"-0.265002, 0.0, -0.265","0.265002, 0.4, 0.265","53.000404, 40.0, 52.999996",,
s__832,2385,"0,0,1",1,"-0.435, 0.0, -0.31","0.435, 0.463978, 0.31","87.0, 46.3978, 62.0",,
s__833,2386,"0,0,1",3,"-0.265, 0.0, -0.265","0.265, 0.38, 0.265","52.999996, 38.0, 52.999996",,
s__834,2387,"0,0,1",2,"-0.25, 0.0, -0.25","0.25, 0.38, 0.25","50.0, 38.0, 50.0",,
s__835,2388,"0,0,1",2,"-0.375, 0.0, -0.28","0.375, 0.469514, 0.28","75.0, 46.9514, 56.0",,
s__836,2389,"0,0,1",2,"-0.3, 0.0, -0.2","0.3, 0.44, 0.2","60.000004, 44.0, 40.0",,
s__837,2390,"0,0,1",3,"-0.34, 0.0, -0.27","0.34, 0.393957, 0.27","68.0, 39.3957, 54.000004",,
s__838,2391,"0,0,1",3,"-0.34, 0.0, -0.27","0.34, 0.39, 0.27","68.0, 39.0, 54.000004",,
s__839,2392,"0,0,1",2,"-0.35, -2.9802322E-8, -0.35","0.35, 0.47049, 0.35","70.0, 47.049, 70.0",,
s__840,2393,"0,0,1",2,"-0.45, 0.0, -0.35","0.45, 0.439346, 0.35","90.0, 43.934597, 70.0",,
s__841,2394,"0,0,1",3,"-0.265, 0.0, -0.265","0.265, 0.38, 0.265","52.999996, 38.0, 52.999996",,
s__842,2395,"0,0,1",2,"-0.27, 0.0, -0.27","0.27, 0.399929, 0.27","54.000004, 39.992897, 54.000004",,
s__843,2396,"0,0,1",2,"-0.46, 0.0, -0.325","0.46, 0.45, 0.325","92.0, 45.0, 65.0",,
s__844,2397,"0,0,1",1,"-0.3, -1.4901161E-8, -0.3","0.3, 0.179075, 0.3","60.000004, 17.907501, 60.000004",,
s__845,2398,"0,0,1",2,"-0.206005, 0.0, -0.203183","0.20399502, 0.390034, 0.206381","41.0, 39.0034, 40.956398",,
s__846,2399,"0,0,1",2,"-0.3, 0.0, -0.25","0.3, 1.28, 0.25","60.000004, 128.0, 50.0",,
s__847,2400,"0,0,1",2,"-0.3, 0.0, -0.25","0.3, 1.92, 0.25","60.000004, 192.0, 50.0",,
s__848,2401,"0,0,1",3,"-0.6, 0.0, -0.25","0.6, 1.92, 0.25","120.00001, 192.0, 50.0",,
s__849,2402,"0,0,1",2,"-0.6, 0.0, -0.25","0.6, 1.28, 0.25","120.00001, 128.0, 50.0",,
s__850,2403,"0,0,1",2,"-0.75, 0.0, -0.25","0.75, 1.92, 0.25","150.0, 192.0, 50.0",,
s__851,2404,"0,0,1",2,"-1.5, 0.0, -0.25","1.5, 1.28, 0.25","300.0, 128.0, 50.0",,
s__852,2405,"0,0,1",2,"-0.3, 0.0, -0.25","0.3, 0.64, 0.25","60.000004, 64.0, 50.0",,
s__853,2406,"0,0,1",2,"-0.3, 0.0, -0.25","0.3, 1.28, 0.25","60.000004, 128.0, 50.0",,
s__854,2407,"0,0,1",1,"-0.6, 0.0, -0.25","0.6, 0.64, 0.25","120.00001, 64.0, 50.0",,
s__855,2408,"0,0,1",2,"-0.3, 0.0, -0.25","0.3, 1.28, 0.25","60.000004, 128.0, 50.0",,
s__856,2409,"0,0,1",2,"-0.3, 0.0, -0.15","0.3, 0.75, 0.15","60.000004, 75.0, 30.000004",,
s__857,2410,"0,0,1",1,"-0.3, 0.0, -0.15","0.3, 1.28, 0.15","60.000004, 128.0, 30.000002",,
s__858,2411,"0,0,1",2,"-0.45, 0.0, -0.25","0.45, 0.5, 0.25","90.0, 50.000004, 50.0",,
s__859,2412,"0,0,1",3,"-0.3, 0.0, -0.26","0.3, 1.92, 0.26","60.000004, 192.0, 52.0",,
s__860,2413,"0,0,1",3,"-0.3, 0.0, -0.26","0.3, 1.28, 0.26","60.000004, 128.0, 52.0",,
s__861,2414,"0,0,1",3,"-1.05, 0.0, -0.26","1.05, 1.92, 0.26","209.99998, 192.0, 52.0",,
s__862,2415,"0,0,1",3,"-1.5, 0.0, -0.26","1.5, 1.28, 0.26","300.0, 128.0, 52.0",,
s__863,2416,"0,0,1",3,"-0.3, 0.0, -0.26","0.3, 0.64, 0.26","60.000004, 64.0, 52.0",,
s__864,2417,"0,0,1",4,"-0.3, 0.0, -0.16","0.3, 0.75, 0.16","60.000004, 75.0, 32.0",,
s__865,2418,"0,0,1",3,"-0.3, 0.0, -0.26","0.3, 1.28, 0.26","60.000004, 128.0, 52.0",,
s__866,2419,"0,0,1",2,"-0.3, 0.0, -0.14","0.3, 0.75, 0.14","60.000004, 75.0, 28.0",,
s__867,2420,"0,0,1",4,"-0.45, 0.0, -0.26","0.45, 0.51, 0.26","90.0, 51.0, 52.0",,
s__868,2421,"0,0,1",4,"-0.3, 1.66893E-6, -0.255511","0.3, 0.383919, 0.254489","60.000004, 38.39173, 51.0",,
s__869,2422,"0,0,1",4,"-0.3, 2.3245811E-6, -0.225","0.3, 0.605231, 0.225","60.000004, 60.522865, 45.0",,
s__870,2423,"0,0,1",3,"-0.3, 7.1525574E-7, -0.16","0.3, 0.292145, 0.16","60.000004, 29.21443, 32.0",,
s__871,2424,"0,0,1",5,"-0.3, -1.1324883E-6, -0.26","0.3, 0.756716, 0.26","60.000004, 75.671715, 52.0",,
s__872,2425,"0,0,1",4,"-0.3, 1.66893E-6, -0.255","0.3, 0.383919, 0.255","60.000004, 38.39173, 51.0",,
s__873,2426,"0,0,1",5,"-0.3, 5.364418E-7, -0.235","0.3, 0.626087, 0.235","60.000004, 62.608646, 47.0",,
s__874,2427,"0,0,1",5,"-0.3, 0.0, -0.245","0.3, 0.79, 0.245","60.000004, 79.0, 49.0",,
s__875,2428,"0,0,1",3,"-0.4, 0.0, -0.065","0.4, 0.76, 0.065","80.0, 76.0, 13.0",,
s__876,2429,"0,0,1",2,"-0.3, 0.0, -0.125","0.3, 0.20036, 0.125","60.000004, 20.036, 25.0",,
s__877,2430,"0,0,1",1,"-0.4, 0.0, -0.135","0.4, 0.2, 0.135","80.0, 20.0, 27.000002",,
s__878,2431,"0,0,1",2,"-0.215, -1.8656254E-5, -0.29499996","0.215, 0.9, 0.29500002","43.0, 90.00187, 59.0",,
s__879,2432,"0,0,1",3,"-0.25, -1.4901161E-8, -0.26","0.25, 0.2, 0.26","50.0, 20.000002, 52.0",,
s__880,2433,"0,0,1",5,"-0.38, 1.9073486E-6, -0.255","0.38, 1.0008, 0.255","76.0, 100.07981, 51.0",,
s__881,2434,"0,0,1",4,"-1.12, 0.0, -1.1301999","1.12, 1.14, 1.1301999","224.0, 114.00001, 226.04001",,
s__882,2435,"0,0,1",3,"-0.99, 0.0, -1.10002","0.99, 1.0, 1.10002","198.0, 100.00001, 220.004",,
s__883,2436,"0,0,1",3,"-0.925019, -5.9604645E-8, -1.07523","0.925019, 0.93, 1.07523","185.0038, 93.00001, 215.04602",,
s__884,2437,"0,0,1",3,"-0.91, -5.9604645E-8, -1.03","0.91, 0.766308, 1.03","182.0, 76.6308, 206.0",,
s__885,2438,"0,0,1",6,"-0.825, 0.0, -0.375","0.825, 0.67, 0.375","165.0, 67.0, 75.0",,
s__886,2439,"0,0,1",2,"-0.45, -5.565882E-4, -0.69","0.45, 0.66, 0.69","90.0, 66.05566, 138.0",,
s__887,2440,"0,0,1",4,"-0.33, 0.0, -0.63","0.33, 0.86, 0.63","66.0, 86.0, 126.0",,
s__888,2441,"0,0,1",2,"-0.33, 0.0, -0.63","0.33, 0.86, 0.63","66.0, 86.0, 126.0",,
s__889,2442,"0,0,1",2,"-0.33, -5.9604645E-8, -0.615","0.33, 0.83, 0.615","66.0, 83.0, 123.0",,
s__890,2443,"0,0,1",2,"-0.33, 0.0, -0.615","0.33, 0.8, 0.615","66.0, 80.0, 123.0",,
s__891,2444,"0,0,1",2,"-0.33, 0.0, -0.615","0.33, 0.85, 0.615","66.0, 85.0, 123.0",,
s__892,2445,"0,0,1",2,"-0.33, 0.0, -0.63","0.33, 0.88, 0.63","66.0, 88.0, 126.0",,
s__893,2446,"0,0,1",3,"-0.94, -1.1920929E-7, -1.11499","0.94, 1.0, 1.11499","188.0, 100.00001, 222.998",,
s__894,2447,"0,0,1",3,"-0.93, -5.9604645E-8, -1.03","0.93, 0.801025, 1.11977","186.0, 80.10251, 214.977",,
s__895,2448,"0,0,1",2,"-1.2, 0.0, -0.195","1.2, 2.02, 0.195","240.00002, 202.0, 39.0",,
s__896,2449,"0,0,1",2,"-1.655, 0.0, -0.245","1.655, 2.14, 0.255001","331.0, 214.00002, 50.0001",,
s__897,2450,"0,0,1",3,"-0.4, 0.0, -0.105","0.4, 0.64, 0.105","80.0, 64.0, 21.0",,
s__898,2451,"0,0,1",3,"-0.3, 0.0, -0.105","0.3, 0.64, 0.105","60.000004, 64.0, 21.0",,
s__899,2452,"0,0,1",3,"-0.160016, 0.0, -0.11","0.16, 1.7913, 0.11","32.001602, 179.13, 22.0",,
s__900,2453,"0,0,1",4,"-0.249621, 0.0, -0.11031699","0.250636, 1.94, 0.11","50.025703, 194.0, 22.0317",,
s__901,2454,"0,0,1",3,"-0.4, 0.0, -0.105000004","0.4, 0.64, 0.105000004","80.0, 64.0, 21.0",,
